name,n_gih,actual_gih_wr,predicted_gih_wr,residual
Nessian Hornbeetle,33622.0,0.5702813633930165,0.5461658189864046,0.0241155444066119
Perforating Artist,33301.0,0.5758986216630131,0.5522805881005998,0.02361803356241332
Uncharted Voyage,107578.0,0.5670118425700422,0.5445325732060466,0.02247926936399558
Gorehorn Raider,69064.0,0.5660401946021082,0.5435867813141013,0.022453413288006874
Empyrean Eagle,41164.0,0.5901515887668837,0.5680014752400562,0.022150113526827497
Involuntary Employment,41202.0,0.5549730595602155,0.5333027276310051,0.021670331929210418
Sun-Blessed Healer,50708.0,0.585489469117299,0.5638669742141069,0.021622494903192124
Slumbering Cerberus,37931.0,0.5615459650417864,0.5404940317954072,0.021051933246379217
Mild-Mannered Librarian,34328.0,0.5704381263108832,0.5503962305690201,0.020041895741863103
Anthem of Champions,10182.0,0.5607935572579061,0.5410509524408021,0.019742604817103993
Blanchwood Armor,4030.0,0.5300248138957816,0.5104671414017785,0.019557672494003087
Valkyrie's Call,8535.0,0.5723491505565319,0.5528202725101719,0.019528878046360054
Slagstorm,9569.0,0.5534538614275264,0.5350574059517074,0.01839645547581903
Bite Down,82589.0,0.5605225877538171,0.542405374545833,0.018117213207984095
Phyrexian Arena,15788.0,0.539650367367621,0.5217827342803621,0.017867633087258805
Overrun,25167.0,0.5535026026145349,0.5357120104284615,0.017790592186073373
Infestation Sage,123247.0,0.5666020268241824,0.5488296597048054,0.01777236711937702
Elvish Regrower,35842.0,0.5709502817923107,0.5532530472842495,0.017697234508061155
Refute,136451.0,0.5816153784142293,0.5641759538481901,0.017439424566039197
Bigfin Bouncer,136508.0,0.5763544993700003,0.5590180145868963,0.01733648478310401
Heartfire Immolator,43707.0,0.5719221177385774,0.5550043706657608,0.01691774707281657
Goldvein Pick,65073.0,0.5388717286739508,0.5220747295604117,0.016796999113539157
"Kykar, Zephyr Awakener",19216.0,0.576342631140716,0.5595953201060125,0.016747311034703505
Meteor Golem,23802.0,0.5506259978153096,0.5352601093484336,0.015365888466876032
Inspiration from Beyond,11058.0,0.5300235123892205,0.5146926044171561,0.015330907972064378
Pilfer,57005.0,0.5563371634067187,0.5410285360011822,0.015308627405536512
Squad Rallier,61112.0,0.5596445869878256,0.5449559398405369,0.01468864714728868
Witness Protection,56288.0,0.5284252416145537,0.5142046454590151,0.014220596155538612
Vivien Reid,8475.0,0.6198230088495575,0.6056607308511681,0.014162277998389428
Arcane Epiphany,44520.0,0.5597933513027853,0.5457985556737223,0.013994795629063028
Healer's Hawk,115421.0,0.5738123911593211,0.5598589703821598,0.01395342077716133
Sire of Seven Deaths,11652.0,0.625214555441126,0.6114731221366315,0.01374143330449451
"Ruby, Daring Tracker",21517.0,0.5688060603243946,0.5552929902324105,0.013513070091984103
Heroic Reinforcements,25840.0,0.552592879256966,0.5393358104704697,0.01325706878649624
Fleeting Flight,75180.0,0.5659483905293962,0.5526955089120106,0.013252881617385581
"Kaito, Cunning Infiltrator",10295.0,0.588052452646916,0.5750906606669592,0.012961791979956727
